"Date Printed: Friday, April 24, 2026 6:18:30 PM"
Title: "Gonorrhea | 2008 | 2009 | 2010 | 2011 | 2012 | 2013 | 2014 | 2015 | 2016 | 2017 | 2018 | Alabama | Alaska | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | District of Columbia | Florida | Georgia | Hawaii | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oklahoma | Oregon | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming | All races/ethnicities | Female | All age groups""
Footnote(s): 
   NA - Not Applicable.



Indicator,Year,Geography,FIPS,Cases,Rate per 100000
"Gonorrhea","2014","Pennsylvania","42","6,164","94.3"
"Gonorrhea","2015","Pennsylvania","42","5,889","90.2"
"Gonorrhea","2016","Pennsylvania","42","6,135","94.0"
"Gonorrhea","2017","Pennsylvania","42","5,947","91.1"
"Gonorrhea","2018","Pennsylvania","42","6,050","92.7"
"Gonorrhea","2018","Rhode Island","44","457","84.1"
"Gonorrhea","2017","Rhode Island","44","357","65.8"
"Gonorrhea","2016","Rhode Island","44","221","40.7"
"Gonorrhea","2015","Rhode Island","44","172","31.7"
"Gonorrhea","2014","Rhode Island","44","218","40.1"
"Gonorrhea","2013","Rhode Island","44","192","35.3"
"Gonorrhea","2012","Rhode Island","44","232","42.6"
"Gonorrhea","2011","Rhode Island","44","167","30.7"
"Gonorrhea","2010","Rhode Island","44","121","22.2"
"Gonorrhea","2009","Rhode Island","44","146","26.9"
"Gonorrhea","2008","Rhode Island","44","135","24.9"
"Gonorrhea","2008","South Carolina","45","5,704","247.6"
"Gonorrhea","2009","South Carolina","45","5,004","214.5"
"Gonorrhea","2010","South Carolina","45","4,905","206.0"
"Gonorrhea","2011","South Carolina","45","4,981","207.5"
"Gonorrhea","2012","South Carolina","45","4,416","182.1"
"Gonorrhea","2013","South Carolina","45","4,050","165.4"
"Gonorrhea","2014","South Carolina","45","4,527","182.5"
"Gonorrhea","2015","South Carolina","45","4,401","174.9"
"Gonorrhea","2016","South Carolina","45","4,709","184.6"
"Gonorrhea","2017","South Carolina","45","6,470","250.2"
"Gonorrhea","2018","South Carolina","45","7,016","267.7"
"Gonorrhea","2018","South Dakota","46","974","223.8"
"Gonorrhea","2017","South Dakota","46","722","167.0"
"Gonorrhea","2016","South Dakota","46","757","177.0"
"Gonorrhea","2015","South Dakota","46","621","146.6"
"Gonorrhea","2014","South Dakota","46","557","132.1"
"Gonorrhea","2013","South Dakota","46","464","110.9"
"Gonorrhea","2012","South Dakota","46","446","107.6"
"Gonorrhea","2011","South Dakota","46","399","97.3"
"Gonorrhea","2010","South Dakota","46","290","71.1"
"Gonorrhea","2009","South Dakota","46","190","46.9"
"Gonorrhea","2008","South Dakota","46","247","61.4"
"Gonorrhea","2008","Tennessee","47","4,801","150.2"
"Gonorrhea","2009","Tennessee","47","4,365","135.5"
"Gonorrhea","2010","Tennessee","47","3,884","119.2"
"Gonorrhea","2011","Tennessee","47","4,112","125.3"
"Gonorrhea","2012","Tennessee","47","4,721","142.7"
"Gonorrhea","2013","Tennessee","47","3,617","108.7"
"Gonorrhea","2014","Tennessee","47","3,419","102.0"
"Gonorrhea","2015","Tennessee","47","3,809","112.8"
"Gonorrhea","2016","Tennessee","47","4,681","137.5"
"Gonorrhea","2017","Tennessee","47","5,667","165.0"
"Gonorrhea","2018","Tennessee","47","6,681","192.7"
"Gonorrhea","2008","Texas","48","17,029","140.0"
"Gonorrhea","2009","Texas","48","16,071","129.7"
"Gonorrhea","2010","Texas","48","17,246","135.6"
"Gonorrhea","2011","Texas","48","16,476","127.5"
"Gonorrhea","2012","Texas","48","17,151","130.5"
"Gonorrhea","2013","Texas","48","17,206","129.0"
"Gonorrhea","2014","Texas","48","17,253","127.1"
"Gonorrhea","2015","Texas","48","17,843","129.1"
"Gonorrhea","2016","Texas","48","18,620","132.5"
"Gonorrhea","2017","Texas","48","20,963","147.2"
"Gonorrhea","2018","Texas","48","19,982","138.7"
"Gonorrhea","2018","Utah","49","942","60.2"
"Gonorrhea","2018","Vermont","50","140","44.3"
"Gonorrhea","2017","Utah","49","865","56.2"
"Gonorrhea","2017","Vermont","50","87","27.5"
"Gonorrhea","2016","Utah","49","717","47.5"
"Gonorrhea","2016","Vermont","50","32","10.1"
"Gonorrhea","2015","Utah","49","507","34.2"
"Gonorrhea","2015","Vermont","50","85","26.9"
"Gonorrhea","2014","Utah","49","565","38.7"
"Gonorrhea","2014","Vermont","50","35","11.1"
"Gonorrhea","2013","Utah","49","373","25.9"
"Gonorrhea","2013","Vermont","50","46","14.5"
"Gonorrhea","2012","Utah","49","132","9.3"
"Gonorrhea","2012","Vermont","50","54","17.0"
"Gonorrhea","2011","Utah","49","66","4.7"
"Gonorrhea","2011","Vermont","50","24","7.5"
"Gonorrhea","2010","Utah","49","75","5.4"
"Gonorrhea","2010","Vermont","50","24","7.6"
"Gonorrhea","2009","Utah","49","70","5.1"
"Gonorrhea","2009","Vermont","50","29","9.2"
"Gonorrhea","2008","Utah","49","137","10.1"
"Gonorrhea","2008","Vermont","50","19","6.0"
"Gonorrhea","2008","Virginia","51","5,847","148.0"
"Gonorrhea","2009","Virginia","51","4,314","108.1"
"Gonorrhea","2010","Virginia","51","4,146","101.5"
"Gonorrhea","2011","Virginia","51","3,693","89.6"
"Gonorrhea","2012","Virginia","51","3,734","89.7"
"Gonorrhea","2013","Virginia","51","3,678","87.7"
"Gonorrhea","2014","Virginia","51","4,361","103.2"
"Gonorrhea","2015","Virginia","51","4,007","94.3"
"Gonorrhea","2016","Virginia","51","5,056","118.3"
"Gonorrhea","2017","Virginia","51","5,734","133.4"
"Gonorrhea","2018","Virginia","51","5,208","120.6"
"Gonorrhea","2008","Washington","53","1,522","46.3"
"Gonorrhea","2010","Washington","53","1,044","30.8"
"Gonorrhea","2011","Washington","53","1,066","31.1"
"Gonorrhea","2012","Washington","53","1,230","35.6"
"Gonorrhea","2013","Washington","53","1,704","48.8"
"Gonorrhea","2014","Washington","53","2,504","70.9"
"Gonorrhea","2015","Washington","53","2,797","78.0"
"Gonorrhea","2016","Washington","53","2,943","80.7"
"Gonorrhea","2017","Washington","53","3,488","94.0"
"Gonorrhea","2018","Washington","53","3,922","104.3"
"Gonorrhea","2018","West Virginia","54","542","59.5"
"Gonorrhea","2017","West Virginia","54","618","67.4"
"Gonorrhea","2016","West Virginia","54","422","45.6"
"Gonorrhea","2015","West Virginia","54","365","39.2"
"Gonorrhea","2014","West Virginia","54","461","49.3"
"Gonorrhea","2013","West Virginia","54","539","57.5"
"Gonorrhea","2012","West Virginia","54","438","46.6"
"Gonorrhea","2011","West Virginia","54","467","49.7"
"Gonorrhea","2010","West Virginia","54","326","34.7"
"Gonorrhea","2009","Washington","53","949","28.4"
"Gonorrhea","2009","West Virginia","54","281","30.3"
"Gonorrhea","2008","West Virginia","54","425","46.0"
"Gonorrhea","2008","Wisconsin","55","3,744","132.3"
"Gonorrhea","2009","Wisconsin","55","3,113","109.5"
"Gonorrhea","2010","Wisconsin","55","3,164","110.4"
"Gonorrhea","2011","Wisconsin","55","2,907","101.2"
"Gonorrhea","2012","Wisconsin","55","2,640","91.7"
"Gonorrhea","2013","Wisconsin","55","2,455","85.0"
"Gonorrhea","2014","Wisconsin","55","2,046","70.7"
"Gonorrhea","2015","Wisconsin","55","2,557","88.3"
"Gonorrhea","2016","Wisconsin","55","3,189","109.9"
"Gonorrhea","2017","Wisconsin","55","3,696","127.0"
"Gonorrhea","2018","Wisconsin","55","3,670","125.8"
"Gonorrhea","2018","Wyoming","56","158","55.8"
"Gonorrhea","2017","Wyoming","56","224","79.0"
"Gonorrhea","2016","Wyoming","56","120","42.0"
"Gonorrhea","2015","Wyoming","56","86","30.0"
"Gonorrhea","2014","Wyoming","56","61","21.4"
"Gonorrhea","2013","Wyoming","56","39","13.7"
"Gonorrhea","2012","Wyoming","56","19","6.7"
"Gonorrhea","2011","Wyoming","56","25","9.0"
"Gonorrhea","2010","Wyoming","56","19","6.9"
"Gonorrhea","2009","Wyoming","56","44","16.5"
"Gonorrhea","2008","Wyoming","56","71","27.1"
