"Date Printed: Monday, April 13, 2026 2:52:06 PM"
Title: "Chlamydia | 2008 | 2009 | 2010 | 2011 | 2012 | 2013 | 2014 | 2015 | 2016 | 2017 | 2018 | Alabama | Alaska | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | District of Columbia | Florida | Georgia | Hawaii | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oklahoma | Oregon | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming | All races/ethnicities | Male | All age groups""
Footnote(s): 
   NA - Not Applicable.



Indicator,Year,Geography,FIPS,Cases,Rate per 100000
"Chlamydia","2018","Delaware","10","2,031","435.1"
"Chlamydia","2008","District of Columbia","11","2,438","873.0"
"Chlamydia","2009","District of Columbia","11","2,390","841.3"
"Chlamydia","2010","District of Columbia","11","1,789","625.6"
"Chlamydia","2011","District of Columbia","11","2,225","758.3"
"Chlamydia","2012","District of Columbia","11","2,345","780.3"
"Chlamydia","2013","District of Columbia","11","2,400","777.7"
"Chlamydia","2014","District of Columbia","11","1,555","494.4"
"Chlamydia","2015","District of Columbia","11","3,108","970.3"
"Chlamydia","2016","District of Columbia","11","3,112","956.2"
"Chlamydia","2017","District of Columbia","11","4,279","1298.2"
"Chlamydia","2018","District of Columbia","11","4,135","1242.1"
"Chlamydia","2008","Florida","12","18,593","204.9"
"Chlamydia","2009","Florida","12","20,069","219.9"
"Chlamydia","2010","Florida","12","21,362","231.9"
"Chlamydia","2011","Florida","12","21,685","232.7"
"Chlamydia","2012","Florida","12","22,009","233.3"
"Chlamydia","2013","Florida","12","23,300","243.8"
"Chlamydia","2014","Florida","12","25,239","260.1"
"Chlamydia","2015","Florida","12","28,332","286.7"
"Chlamydia","2016","Florida","12","31,275","310.3"
"Chlamydia","2017","Florida","12","33,811","329.9"
"Chlamydia","2018","Florida","12","36,219","348.8"
"Chlamydia","2008","Georgia","13","10,690","224.3"
"Chlamydia","2009","Georgia","13","10,513","217.7"
"Chlamydia","2010","Georgia","13","11,965","252.4"
"Chlamydia","2011","Georgia","13","13,978","292.0"
"Chlamydia","2012","Georgia","13","14,521","300.4"
"Chlamydia","2013","Georgia","13","14,063","289.1"
"Chlamydia","2014","Georgia","13","14,736","300.3"
"Chlamydia","2015","Georgia","13","17,212","347.1"
"Chlamydia","2016","Georgia","13","19,338","385.6"
"Chlamydia","2017","Georgia","13","20,837","411.4"
"Chlamydia","2018","Georgia","13","21,691","424.3"
"Chlamydia","2008","Hawaii","15","1,560","241.1"
"Chlamydia","2009","Hawaii","15","1,626","249.6"
"Chlamydia","2010","Hawaii","15","1,675","245.1"
"Chlamydia","2011","Hawaii","15","1,687","244.2"
"Chlamydia","2012","Hawaii","15","1,888","270.0"
"Chlamydia","2013","Hawaii","15","1,994","282.1"
"Chlamydia","2014","Hawaii","15","1,950","274.4"
"Chlamydia","2015","Hawaii","15","2,352","329.1"
"Chlamydia","2016","Hawaii","15","2,421","337.5"
"Chlamydia","2017","Hawaii","15","2,426","339.6"
"Chlamydia","2018","Hawaii","15","2,911","409.3"
"Chlamydia","2008","Idaho","16","1,133","147.6"
